file_name,folder_name,accent
sylhet_audio_107_augmented.wav,sylhet augmented,sylhet
sylhet_audio_108_augmented.wav,sylhet augmented,sylhet
sylhet_audio_109_augmented.wav,sylhet augmented,sylhet
sylhet_audio_10_augmented.wav,sylhet augmented,sylhet
sylhet_audio_110_augmented.wav,sylhet augmented,sylhet
sylhet_audio_111_augmented.wav,sylhet augmented,sylhet
sylhet_audio_112_augmented.wav,sylhet augmented,sylhet
sylhet_audio_113_augmented.wav,sylhet augmented,sylhet
sylhet_audio_114_augmented.wav,sylhet augmented,sylhet
sylhet_audio_115_augmented.wav,sylhet augmented,sylhet
sylhet_audio_116_augmented.wav,sylhet augmented,sylhet
sylhet_audio_117_augmented.wav,sylhet augmented,sylhet
sylhet_audio_118_augmented.wav,sylhet augmented,sylhet
sylhet_audio_119_augmented.wav,sylhet augmented,sylhet
sylhet_audio_11_augmented.wav,sylhet augmented,sylhet
sylhet_audio_120_augmented.wav,sylhet augmented,sylhet
sylhet_audio_121_augmented.wav,sylhet augmented,sylhet
sylhet_audio_122_augmented.wav,sylhet augmented,sylhet
sylhet_audio_123_augmented.wav,sylhet augmented,sylhet
sylhet_audio_124_augmented.wav,sylhet augmented,sylhet
sylhet_audio_125_augmented.wav,sylhet augmented,sylhet
sylhet_audio_126_augmented.wav,sylhet augmented,sylhet
sylhet_audio_127_augmented.wav,sylhet augmented,sylhet
sylhet_audio_128_augmented.wav,sylhet augmented,sylhet
sylhet_audio_129_augmented.wav,sylhet augmented,sylhet
sylhet_audio_12_augmented.wav,sylhet augmented,sylhet
sylhet_audio_130_augmented.wav,sylhet augmented,sylhet
sylhet_audio_131_augmented.wav,sylhet augmented,sylhet
sylhet_audio_132_augmented.wav,sylhet augmented,sylhet
sylhet_audio_133_augmented.wav,sylhet augmented,sylhet
sylhet_audio_134_augmented.wav,sylhet augmented,sylhet
sylhet_audio_135_augmented.wav,sylhet augmented,sylhet
sylhet_audio_136_augmented.wav,sylhet augmented,sylhet
sylhet_audio_137_augmented.wav,sylhet augmented,sylhet
sylhet_audio_138_augmented.wav,sylhet augmented,sylhet
sylhet_audio_139_augmented.wav,sylhet augmented,sylhet
sylhet_audio_13_augmented.wav,sylhet augmented,sylhet
sylhet_audio_140_augmented.wav,sylhet augmented,sylhet
sylhet_audio_141_augmented.wav,sylhet augmented,sylhet
sylhet_audio_142_augmented.wav,sylhet augmented,sylhet
sylhet_audio_143_augmented.wav,sylhet augmented,sylhet
sylhet_audio_144_augmented.wav,sylhet augmented,sylhet
sylhet_audio_145_augmented.wav,sylhet augmented,sylhet
sylhet_audio_146_augmented.wav,sylhet augmented,sylhet
sylhet_audio_147_augmented.wav,sylhet augmented,sylhet
sylhet_audio_148_augmented.wav,sylhet augmented,sylhet
sylhet_audio_149_augmented.wav,sylhet augmented,sylhet
sylhet_audio_14_augmented.wav,sylhet augmented,sylhet
sylhet_audio_150_augmented.wav,sylhet augmented,sylhet
sylhet_audio_151_augmented.wav,sylhet augmented,sylhet
sylhet_audio_152_augmented.wav,sylhet augmented,sylhet
sylhet_audio_153_augmented.wav,sylhet augmented,sylhet
sylhet_audio_154_augmented.wav,sylhet augmented,sylhet
sylhet_audio_155_augmented.wav,sylhet augmented,sylhet
sylhet_audio_156_augmented.wav,sylhet augmented,sylhet
sylhet_audio_157_augmented.wav,sylhet augmented,sylhet
sylhet_audio_158_augmented.wav,sylhet augmented,sylhet
sylhet_audio_159_augmented.wav,sylhet augmented,sylhet
sylhet_audio_15_augmented.wav,sylhet augmented,sylhet
sylhet_audio_160_augmented.wav,sylhet augmented,sylhet
sylhet_audio_161_augmented.wav,sylhet augmented,sylhet
sylhet_audio_162_augmented.wav,sylhet augmented,sylhet
sylhet_audio_163_augmented.wav,sylhet augmented,sylhet
sylhet_audio_164_augmented.wav,sylhet augmented,sylhet
sylhet_audio_165_augmented.wav,sylhet augmented,sylhet
sylhet_audio_166_augmented.wav,sylhet augmented,sylhet
sylhet_audio_167_augmented.wav,sylhet augmented,sylhet
sylhet_audio_168_augmented.wav,sylhet augmented,sylhet
sylhet_audio_169_augmented.wav,sylhet augmented,sylhet
sylhet_audio_16_augmented.wav,sylhet augmented,sylhet
sylhet_audio_170_augmented.wav,sylhet augmented,sylhet
sylhet_audio_171_augmented.wav,sylhet augmented,sylhet
sylhet_audio_172_augmented.wav,sylhet augmented,sylhet
sylhet_audio_173_augmented.wav,sylhet augmented,sylhet
sylhet_audio_174_augmented.wav,sylhet augmented,sylhet
sylhet_audio_175_augmented.wav,sylhet augmented,sylhet
sylhet_audio_176_augmented.wav,sylhet augmented,sylhet
sylhet_audio_177_augmented.wav,sylhet augmented,sylhet
sylhet_audio_178_augmented.wav,sylhet augmented,sylhet
sylhet_audio_179_augmented.wav,sylhet augmented,sylhet
sylhet_audio_17_augmented.wav,sylhet augmented,sylhet
sylhet_audio_180_augmented.wav,sylhet augmented,sylhet
sylhet_audio_181_augmented.wav,sylhet augmented,sylhet
sylhet_audio_182_augmented.wav,sylhet augmented,sylhet
sylhet_audio_183_augmented.wav,sylhet augmented,sylhet
sylhet_audio_184_augmented.wav,sylhet augmented,sylhet
sylhet_audio_185_augmented.wav,sylhet augmented,sylhet
sylhet_audio_186_augmented.wav,sylhet augmented,sylhet
sylhet_audio_187_augmented.wav,sylhet augmented,sylhet
sylhet_audio_188_augmented.wav,sylhet augmented,sylhet
sylhet_audio_189_augmented.wav,sylhet augmented,sylhet
sylhet_audio_18_augmented.wav,sylhet augmented,sylhet
sylhet_audio_190_augmented.wav,sylhet augmented,sylhet
sylhet_audio_191_augmented.wav,sylhet augmented,sylhet
sylhet_audio_192_augmented.wav,sylhet augmented,sylhet
sylhet_audio_193_augmented.wav,sylhet augmented,sylhet
sylhet_audio_19_augmented.wav,sylhet augmented,sylhet
sylhet_audio_20_augmented.wav,sylhet augmented,sylhet
sylhet_audio_21_augmented.wav,sylhet augmented,sylhet
sylhet_audio_22_augmented.wav,sylhet augmented,sylhet
sylhet_audio_23_augmented.wav,sylhet augmented,sylhet
sylhet_audio_24_augmented.wav,sylhet augmented,sylhet
sylhet_audio_25_augmented.wav,sylhet augmented,sylhet
sylhet_audio_26_augmented.wav,sylhet augmented,sylhet
sylhet_audio_27_augmented.wav,sylhet augmented,sylhet
sylhet_audio_28_augmented.wav,sylhet augmented,sylhet
sylhet_audio_29_augmented.wav,sylhet augmented,sylhet
sylhet_audio_30_augmented.wav,sylhet augmented,sylhet
sylhet_audio_31_augmented.wav,sylhet augmented,sylhet
sylhet_audio_32_augmented.wav,sylhet augmented,sylhet
sylhet_audio_33_augmented.wav,sylhet augmented,sylhet
sylhet_audio_34_augmented.wav,sylhet augmented,sylhet
sylhet_audio_35_augmented.wav,sylhet augmented,sylhet
sylhet_audio_36_augmented.wav,sylhet augmented,sylhet
sylhet_audio_37_augmented.wav,sylhet augmented,sylhet
sylhet_audio_38_augmented.wav,sylhet augmented,sylhet
sylhet_audio_39_augmented.wav,sylhet augmented,sylhet
sylhet_audio_40_augmented.wav,sylhet augmented,sylhet
sylhet_audio_41_augmented.wav,sylhet augmented,sylhet
sylhet_audio_42_augmented.wav,sylhet augmented,sylhet
sylhet_audio_43_augmented.wav,sylhet augmented,sylhet
sylhet_audio_44_augmented.wav,sylhet augmented,sylhet
sylhet_audio_45_augmented.wav,sylhet augmented,sylhet
sylhet_audio_46_augmented.wav,sylhet augmented,sylhet
sylhet_audio_47_augmented.wav,sylhet augmented,sylhet
sylhet_audio_48_augmented.wav,sylhet augmented,sylhet
sylhet_audio_49_augmented.wav,sylhet augmented,sylhet
sylhet_audio_50_augmented.wav,sylhet augmented,sylhet
sylhet_audio_51_augmented.wav,sylhet augmented,sylhet
sylhet_audio_52_augmented.wav,sylhet augmented,sylhet
sylhet_audio_53_augmented.wav,sylhet augmented,sylhet
sylhet_audio_54_augmented.wav,sylhet augmented,sylhet
sylhet_audio_55_augmented.wav,sylhet augmented,sylhet
sylhet_audio_56_augmented.wav,sylhet augmented,sylhet
sylhet_audio_57_augmented.wav,sylhet augmented,sylhet
sylhet_audio_58_augmented.wav,sylhet augmented,sylhet
sylhet_audio_59_augmented.wav,sylhet augmented,sylhet
sylhet_audio_60_augmented.wav,sylhet augmented,sylhet
sylhet_audio_61_augmented.wav,sylhet augmented,sylhet
sylhet_audio_62_augmented.wav,sylhet augmented,sylhet
sylhet_audio_63_augmented.wav,sylhet augmented,sylhet
sylhet_audio_64_augmented.wav,sylhet augmented,sylhet
sylhet_audio_65_augmented.wav,sylhet augmented,sylhet
sylhet_audio_66_augmented.wav,sylhet augmented,sylhet
sylhet_audio_67_augmented.wav,sylhet augmented,sylhet
sylhet_audio_68_augmented.wav,sylhet augmented,sylhet
sylhet_audio_69_augmented.wav,sylhet augmented,sylhet
sylhet_audio_70_augmented.wav,sylhet augmented,sylhet
sylhet_audio_71_augmented.wav,sylhet augmented,sylhet
sylhet_audio_72_augmented.wav,sylhet augmented,sylhet
sylhet_audio_73_augmented.wav,sylhet augmented,sylhet
sylhet_audio_74_augmented.wav,sylhet augmented,sylhet
sylhet_audio_75_augmented.wav,sylhet augmented,sylhet
sylhet_audio_76_augmented.wav,sylhet augmented,sylhet
sylhet_audio_77_augmented.wav,sylhet augmented,sylhet
sylhet_audio_78_augmented.wav,sylhet augmented,sylhet
sylhet_audio_79_augmented.wav,sylhet augmented,sylhet
sylhet_audio_80_augmented.wav,sylhet augmented,sylhet
sylhet_audio_81_augmented.wav,sylhet augmented,sylhet
sylhet_audio_82_augmented.wav,sylhet augmented,sylhet
sylhet_audio_83_augmented.wav,sylhet augmented,sylhet
sylhet_audio_84_augmented.wav,sylhet augmented,sylhet
sylhet_audio_85_augmented.wav,sylhet augmented,sylhet
sylhet_audio_86_augmented.wav,sylhet augmented,sylhet
sylhet_audio_87_augmented.wav,sylhet augmented,sylhet
sylhet_audio_88_augmented.wav,sylhet augmented,sylhet
sylhet_audio_89_augmented.wav,sylhet augmented,sylhet
sylhet_audio_90_augmented.wav,sylhet augmented,sylhet
sylhet_audio_91_augmented.wav,sylhet augmented,sylhet
sylhet_audio_92_augmented.wav,sylhet augmented,sylhet
sylhet_audio_93_augmented.wav,sylhet augmented,sylhet
sylhet_audio_94_augmented.wav,sylhet augmented,sylhet
sylhet_audio_95_augmented.wav,sylhet augmented,sylhet
sylhet_audio_96_augmented.wav,sylhet augmented,sylhet
sylhet_audio_97_augmented.wav,sylhet augmented,sylhet
sylhet_audio_98_augmented.wav,sylhet augmented,sylhet
sylhet_audio_99_augmented.wav,sylhet augmented,sylhet
thakurgaon_audio_01_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_02_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_03_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_04_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_05_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_06_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_07_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_08_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_09_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_10_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_11_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_12_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_13_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_14_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_15_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_16_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_17_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_18_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_19_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_20_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_21_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_22_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_23_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_24_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_25_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_26_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_27_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_28_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_29_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_30_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_31_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_32_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_33_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_34_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_35_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_36_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_37_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_38_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_39_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_40_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_41_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_42_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_43_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_44_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_45_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_46_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_47_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_48_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_49_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_50_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_51_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_52_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_53_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_54_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_55_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_56_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_57_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_58_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_59_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_60_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_61_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_62_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_63_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_64_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_65_augmented.wav,thakurgaon augmented,thakurgaon
thakurgaon_audio_66_augmented.wav,thakurgaon augmented,thakurgaon
